Data used for the WHO UNICEF coverage estimates 2024 revision (completed July 2025),,,,,,,,,,,,,
ISO3,surveyNameEnglish,surveyNameProduction,collectBegin,collectEnd,cohortYear,vaccine,evidence,cardsSeen,validity,ageVaccination,ageInterview,coverage,denominator
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP3,Record or Recall,40,CRUDE,0-23 m,12-23 m,50.1,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,DTP3,Recall,40,CRUDE,0-23 m,12-23 m,17.8,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,FULL,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,28.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,FULL,Record,40,CRUDE,0-23 m,12-23 m,25.6,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,FULL,Record or Recall,40,CRUDE,0-23 m,12-23 m,31.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,FULL,Recall,40,CRUDE,0-23 m,12-23 m,5.7,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,FULL <1 YEAR,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,19.1,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,FULL <1 YEAR,Record,40,CRUDE,0-23 m,12-23 m,18.5,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,FULL <1 YEAR,Record or Recall,40,CRUDE,0-23 m,12-23 m,21,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,FULL <1 YEAR,Recall,40,CRUDE,0-23 m,12-23 m,2.5,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB1,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,64.5,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB1,Record,40,CRUDE,0-23 m,12-23 m,37.9,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB1,Record or Recall,40,CRUDE,0-23 m,12-23 m,65.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB1,Recall,40,CRUDE,0-23 m,12-23 m,27.4,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB2,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,56.6,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB2,Record,40,CRUDE,0-23 m,12-23 m,35.5,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB2,Record or Recall,40,CRUDE,0-23 m,12-23 m,57.8,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB2,Recall,40,CRUDE,0-23 m,12-23 m,22.4,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB3,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,48.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB3,Record,40,CRUDE,0-23 m,12-23 m,32.2,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB3,Record or Recall,40,CRUDE,0-23 m,12-23 m,50.1,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPB3,Recall,40,CRUDE,0-23 m,12-23 m,17.8,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPBB,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,52.2,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPBB,Record,40,CRUDE,0-23 m,12-23 m,29.8,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPBB,Record or Recall,40,CRUDE,0-23 m,12-23 m,52.4,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HEPBB,Recall,40,CRUDE,0-23 m,12-23 m,22.6,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB1,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,64.5,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB1,Record,40,CRUDE,0-23 m,12-23 m,37.9,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB1,Record or Recall,40,CRUDE,0-23 m,12-23 m,65.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB1,Recall,40,CRUDE,0-23 m,12-23 m,27.4,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB2,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,56.6,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB2,Record,40,CRUDE,0-23 m,12-23 m,35.5,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB2,Record or Recall,40,CRUDE,0-23 m,12-23 m,57.8,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB2,Recall,40,CRUDE,0-23 m,12-23 m,22.4,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB3,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,48.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB3,Record,40,CRUDE,0-23 m,12-23 m,32.2,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB3,Record or Recall,40,CRUDE,0-23 m,12-23 m,50.1,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,HIB3,Recall,40,CRUDE,0-23 m,12-23 m,17.8,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,IPV1,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,51,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,IPV1,Record,40,CRUDE,0-23 m,12-23 m,29.1,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,IPV1,Record or Recall,40,CRUDE,0-23 m,12-23 m,52.9,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,IPV1,Recall,40,CRUDE,0-23 m,12-23 m,23.7,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,MCV1,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,48.5,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,MCV1,Record,40,CRUDE,0-23 m,12-23 m,28.7,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,MCV1,Record or Recall,40,CRUDE,0-23 m,12-23 m,54,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,MCV1,Recall,40,CRUDE,0-23 m,12-23 m,25.3,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PAB,Record or Recall,,CRUDE,,CBAW,61.7,21911
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV1,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,60.4,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV1,Record,40,CRUDE,0-23 m,12-23 m,36.3,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV1,Record or Recall,40,CRUDE,0-23 m,12-23 m,61.5,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV1,Recall,40,CRUDE,0-23 m,12-23 m,25.1,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV2,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,52.9,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV2,Record,40,CRUDE,0-23 m,12-23 m,33.7,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV2,Record or Recall,40,CRUDE,0-23 m,12-23 m,54.2,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV2,Recall,40,CRUDE,0-23 m,12-23 m,20.5,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV3,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,45.5,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV3,Record,40,CRUDE,0-23 m,12-23 m,30.7,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV3,Record or Recall,40,CRUDE,0-23 m,12-23 m,47.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,PCV3,Recall,40,CRUDE,0-23 m,12-23 m,16.7,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL0,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,54.3,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL0,Record,40,CRUDE,0-23 m,12-23 m,32.8,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL0,Record or Recall,40,CRUDE,0-23 m,12-23 m,54.5,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL0,Recall,40,CRUDE,0-23 m,12-23 m,21.7,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL1,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,72.7,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL1,Record,40,CRUDE,0-23 m,12-23 m,38.4,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL1,Record or Recall,40,CRUDE,0-23 m,12-23 m,73.6,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL1,Recall,40,CRUDE,0-23 m,12-23 m,35.2,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL2,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,65.4,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL2,Record,40,CRUDE,0-23 m,12-23 m,35.7,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL2,Record or Recall,40,CRUDE,0-23 m,12-23 m,66.7,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL2,Recall,40,CRUDE,0-23 m,12-23 m,31,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL3,Record or Recall<12m,40,CRUDE,0-12 m,12-23 m,45.6,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL3,Record,40,CRUDE,0-23 m,12-23 m,32.2,2459
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL3,Record or Recall,40,CRUDE,0-23 m,12-23 m,47.2,6143
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,POL3,Recall,40,CRUDE,0-23 m,12-23 m,15,3684
NGA,Nigeria Demographic and Health Survey 2018,Nigeria Demographic and Health Survey 2018,2018-08,2018-12,2017,TT2+,Record or Recall,,CRUDE,,CBAW,52.9,21911
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,DTP1,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,69.9,3976
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,DTP2,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,65.4,3976
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,DTP3,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,57.2,3976
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,HEPB1,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,69.9,3976
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,HEPB2,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,65.4,3976
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,HEPB3,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,57.2,3976
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,HIB1,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,69.9,3976
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,HIB2,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,65.4,3976
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,HIB3,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,57.2,3976
NGA,Nigeria National Nutrition and Health Survey (NNHS) 2018,Nigeria National Nutrition and Health Survey (NNHS) 2018,2018-02,2018-05,2016,MCV1,Record or Recall,39.8,CRUDE,0-23 m,12-23 m,64.7,3976
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,BCG,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,72.8,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,BCG,Record,,CRUDE,0-35 m,24-35 m,45.8,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,BCG,Record or Recall,,CRUDE,0-35 m,24-35 m,75.3,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,BCG,Recall,,CRUDE,0-35 m,24-35 m,29.4,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,68.5,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP1,Record,,CRUDE,0-35 m,24-35 m,45.3,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP1,Record or Recall,,CRUDE,0-35 m,24-35 m,72.3,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP1,Recall,,CRUDE,0-35 m,24-35 m,27,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,62.8,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP2,Record,,CRUDE,0-35 m,24-35 m,43.6,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP2,Record or Recall,,CRUDE,0-35 m,24-35 m,66.8,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP2,Recall,,CRUDE,0-35 m,24-35 m,23.1,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,54,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP3,Record,,CRUDE,0-35 m,24-35 m,41.2,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP3,Record or Recall,,CRUDE,0-35 m,24-35 m,57.9,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,DTP3,Recall,,CRUDE,0-35 m,24-35 m,16.6,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,FULL,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,32.5,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,FULL,Record,,CRUDE,0-35 m,24-35 m,36.6,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,FULL,Record or Recall,,CRUDE,0-35 m,24-35 m,44,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,FULL,Recall,,CRUDE,0-35 m,24-35 m,5.5,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,68.5,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB1,Record,,CRUDE,0-35 m,24-35 m,45.3,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB1,Record or Recall,,CRUDE,0-35 m,24-35 m,72.3,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB1,Recall,,CRUDE,0-35 m,24-35 m,27,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,62.8,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB2,Record,,CRUDE,0-35 m,24-35 m,43.6,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB2,Record or Recall,,CRUDE,0-35 m,24-35 m,66.8,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB2,Recall,,CRUDE,0-35 m,24-35 m,23.1,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,54,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB3,Record,,CRUDE,0-35 m,24-35 m,41.2,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB3,Record or Recall,,CRUDE,0-35 m,24-35 m,57.9,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPB3,Recall,,CRUDE,0-35 m,24-35 m,16.6,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPBB,Record,,CRUDE,0-35 m,24-35 m,41.5,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPBB,Record or Recall,,CRUDE,0-35 m,24-35 m,67.9,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HEPBB,Recall,,CRUDE,0-35 m,24-35 m,26.4,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,68.5,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB1,Record,,CRUDE,0-35 m,24-35 m,45.3,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB1,Record or Recall,,CRUDE,0-35 m,24-35 m,72.3,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB1,Recall,,CRUDE,0-35 m,24-35 m,27,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB2,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,62.8,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB2,Record,,CRUDE,0-35 m,24-35 m,43.6,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB2,Record or Recall,,CRUDE,0-35 m,24-35 m,66.8,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB2,Recall,,CRUDE,0-35 m,24-35 m,23.1,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB3,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,54,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB3,Record,,CRUDE,0-35 m,24-35 m,41.2,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB3,Record or Recall,,CRUDE,0-35 m,24-35 m,57.9,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,HIB3,Recall,,CRUDE,0-35 m,24-35 m,16.6,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,IPV1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,61.5,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,IPV1,Record,,CRUDE,0-35 m,24-35 m,39.3,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,IPV1,Record or Recall,,CRUDE,0-35 m,24-35 m,66.2,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,IPV1,Recall,,CRUDE,0-35 m,24-35 m,26.8,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,MCV1,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,59.9,
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,MCV1,Record,,CRUDE,0-35 m,24-35 m,37.8,2877
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,MCV1,Record or Recall,,CRUDE,0-35 m,24-35 m,73.2,6100
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,MCV1,Recall,,CRUDE,0-35 m,24-35 m,35.5,3223
NGA,Nigeria Multiple Indicator Cluster Survey 2021,Nigeria Multiple Indicator Cluster Survey 2021,2021-09,2021-12,2019,MENGA,Record or Recall<12m,,CRUDE,0-12 m,24-35 m,55.2,
